id;full_sq;life_sq;floor;preschool_education_centers_raion;school_education_centers_raion;school_education_centers_top_20_raion;university_top_20_raion;sport_objects_raion;additional_education_raion;culture_objects_top_25_raion;shopping_centers_raion;metro_km_walk;kindergarten_km;school_km;park_km;green_zone_km;mkad_km;bulvar_ring_km;kremlin_km;price_doc
10816;35;17;2;5;5;0;0;4;3;0;3;2.531073075;0.259947558;0.493702155;1.170845586;0.017702656;0.717965903;15.34068759;16.82901897;5700000
10817;40;15;1;4;5;0;0;11;5;0;7;0.284304689;0.477202214;0.484694106;1.180850026;0.715798358;6.864600664;7.643356733;8.81788542;3000000
10818;51;NA;4;0;0;0;0;0;0;0;0;13.05658583;0.376925191;7.399020177;12.30708698;0.223434186;12.38469566;27.67216703;28.45316344;3111347
10819;63;60;4;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5903808
10820;39;NA;16;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4061390
10821;58;NA;6;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5764128
10822;61;NA;14;0;0;0;0;0;2;0;0;2.531421821;0.881054072;1.078635711;1.734232022;0.613424684;7.529247739;25.18972726;25.89297057;5500605
10823;73;66;12;4;4;0;0;3;2;0;4;2.440396882;0.259904454;0.354264926;0.896800268;0.32827287;2.874908497;13.20992022;14.69436165;2700000
10824;45;30;2;1;1;0;0;4;4;0;5;0.654331006;0.329757119;0.673304213;1.593618843;0.019951318;9.397276208;5.593399015;7.083229809;5600000
10825;61;29;9;0;0;0;0;0;2;0;0;5.684181126;3.206137926;3.571189853;5.674452846;0.014928157;8.897819753;26.18507595;26.91991343;5647680
10826;45;NA;3;0;0;0;0;0;0;0;1;4.703026155;1.244542625;0.738241215;7.014560002;0.409529592;9.574443389;23.47409759;24.34442477;4205561
10827;43;27;1;0;0;0;0;0;0;0;0;33.64683781;0.141917913;25.09553694;24.09927381;0.548516153;31.74494638;49.24122541;49.96291522;1000000
10828;39;18;13;0;0;0;0;1;0;0;0;6.373029417;3.523197498;3.909699197;4.658993719;0.366700971;3.894829503;21.08285367;21.81804535;4175000
10829;28;15;1;4;6;0;0;7;6;0;0;0.747917941;0.268869832;0.214909467;0.885059996;0.082489607;6.39887639;9.133430865;10.5209974;4630000
10830;45;1;21;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;4868500
10831;32;21;5;4;6;0;0;5;10;0;3;0.510852154;0.15830444;0.216448243;0.845700933;0.214146886;6.333741407;8.72984456;9.947413989;5500000
10832;64;1;6;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5959680
10833;148;NA;3;0;0;0;0;1;0;0;0;5.41827141;3.592768306;4.033052714;3.722560926;0.04431672;3.23407308;19.17984337;19.92881447;9371114
10834;63;1;13;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;6008354
10835;45;18;5;2;4;0;0;10;2;0;5;0.041286347;0.302412847;0.531054724;1.534349403;0.490079578;2.603166373;12.64615327;13.84515431;6700000
10836;38;NA;16;5;5;0;0;0;4;0;0;0.369300592;1.55371797;0.480207595;3.008938568;1.678090283;5.686274614;18.4071203;19.76393757;4462000
10837;56;38;4;4;5;0;0;6;4;0;2;2.408562452;0.171755909;0.297992268;0.52180953;0.11839136;5.397176107;13.69716943;14.22978565;6600000
10838;62;1;1;6;6;0;0;4;1;0;4;18.78267182;1.081880784;0.718082988;15.85639631;0.221561977;18.18854135;35.11052347;36.35560764;6210000
10839;43;29;4;6;8;0;0;5;2;0;5;0.544818076;0.370514939;0.477663452;0.563589544;0.130703069;6.095222098;9.540858849;10.7920026;6700000
10840;75;44;4;10;11;0;0;11;11;0;8;0.839291959;0.290174851;0.081251765;3.843825035;0.071702488;1.284741136;14.62831993;15.8308933;10600000
10841;83;83;7;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;14406287
10842;67;34;4;5;9;0;0;12;5;0;11;0.970083487;0.158686938;0.219530332;1.526300461;0.220841976;13.13785884;2.936677951;3.47150395;13300000
10843;53;28;9;10;11;0;0;11;11;0;8;2.372868928;0.346864994;0.413594236;2.309643799;0.038583767;0.193154667;12.82578392;14.03816396;7400000
10844;41;NA;4;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;4261051
10845;57;32;1;11;13;1;0;13;4;0;4;0.661688444;0.122806123;0.372242763;2.284418322;0.188103641;3.993575547;22.18643867;22.85345731;6700000
10846;37;19;3;5;5;0;0;7;3;0;16;0.22310746;0.155289561;0.361052503;0.943569662;0.073782052;1.039137354;14.64329363;16.13211739;6700000
10847;62;45;11;4;4;0;0;10;3;0;9;1.70335249;0.131214191;0.368704724;1.344940515;0.513529666;4.785776181;10.52616175;12.01734555;9150000
10848;91;56;6;2;2;0;0;4;1;0;7;1.162241539;0.448682026;0.835795774;2.367997432;0.26535235;10.59258386;3.745184874;4.493023253;19250000
10849;60;NA;24;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;5615310
10850;41;NA;3;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4246466
10851;41;NA;25;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;4263964
10852;51;51;2;5;5;0;0;1;2;0;5;1.040221544;0.64399434;0.292249689;0.608307842;0.202111221;2.69479229;14.03759097;15.32993679;10132597
10853;63;NA;10;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5903808
10854;44;NA;6;0;0;0;0;3;3;0;2;1.497393199;0.910619121;1.542442152;2.199597239;0.068077662;0.976952462;15.17050017;16.00085262;4515827
10855;44;18;2;5;5;0;0;1;2;0;5;0.670059152;0.166355175;0.398754292;2.013301439;0.247493368;1.320957313;15.46357153;16.75612513;5300000
10856;39;20;9;6;7;0;0;3;4;0;9;1.475551806;0.772192096;0.26373139;1.542369217;0.164899191;2.119859225;15.98860937;16.64462196;5900000
10857;37;18;4;5;5;0;0;4;3;0;5;0.773574205;0.22196682;0.258963419;0.338325928;0.147446782;2.363361763;16.31141014;17.17070207;6000000
10858;53;32;4;9;10;0;0;17;6;0;11;0.235875744;0.48450752;0.273095725;1.202971732;0.323184544;2.682260641;18.8686624;20.06223713;8300000
10859;60;34;2;6;6;0;0;3;1;0;5;1.762495558;0.11541718;0.223598081;1.099837406;0.045561287;2.210655684;14.51606223;15.35117078;7750000
10860;32;17;5;4;4;0;1;14;4;0;8;0.806569671;0.104186565;1.016121995;3.118724388;0.870360041;6.812715263;5.539891535;7.263058181;5500000
10861;126;126;20;1;1;1;1;20;1;0;5;0.686954973;0.397674665;0.989626551;0.490472944;0.31221982;12.86469761;1.8364976;2.472791993;23191970
10862;74;44;16;7;7;0;0;7;7;0;7;1.251723293;0.371718723;0.201384538;0.78381148;0.070622398;2.199842919;15.10351729;15.82211665;13500000
10863;102;NA;24;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;9068502
10864;41;NA;8;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;3985273
10865;46;NA;16;0;0;0;0;0;0;0;1;4.703026155;1.244542625;0.738241215;7.014560002;0.409529592;9.574443389;23.47409759;24.34442477;4319772
10866;58;36;8;4;6;0;0;10;3;0;10;0.744296899;0.088375748;0.12561086;0.512338689;0.441155245;10.52739588;7.417811651;7.89600396;9600000
10867;46;29;8;6;7;0;0;5;3;0;5;3.419476087;0.084887149;0.271027224;0.969632051;0.42484665;0.223947471;13.57204411;15.36857051;6250000
10868;45;28;1;5;5;0;2;4;2;0;2;2.111266271;0.137131567;0.210531505;1.844115372;0.221278988;7.380111684;9.575036201;10.26259144;6200000
10869;54;32;13;5;5;0;0;17;6;0;6;1.151049182;0.462865928;0.505563253;1.078109971;0.302744199;10.06510522;3.270267599;5.012724392;15000000
10870;46;NA;7;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4740002
10871;42;27;3;7;7;0;0;13;0;0;2;2.135597941;0.154082408;0.087875388;0.576456895;0.521087803;4.86895403;7.374609229;8.869540464;5550000
10872;55;31;3;2;3;0;0;2;0;0;3;3.291577826;0.435782546;0.141665842;1.932812337;0.343610457;3.783137652;12.03093573;13.5223743;6250000
10873;35;19;12;3;3;0;0;3;2;0;5;0.877054101;0.525643529;0.591217334;2.317043362;0.366035933;4.169973139;11.57625852;13.03466354;5100000
10874;28;NA;2;3;3;0;0;3;2;0;5;2.162658516;0.283116129;0.431915194;0.581198967;0.481167694;1.036283143;14.46995561;15.86904434;1934849
10875;40;38;13;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4462000
10876;62;33;15;6;6;0;0;4;2;0;4;0.532356022;0.257254083;0.667427454;2.148029824;0.028394629;2.649521045;15.46446722;16.04926102;10100000
10877;49;NA;6;0;0;0;0;0;1;0;0;12.17152262;4.386173646;7.123891899;14.34881972;0.35054697;16.93633869;30.55028881;31.4308035;3291695
10878;85;52;4;1;2;0;0;10;3;1;3;0.54550644;0.291311149;0.470192473;1.911580439;0.395685912;10.72672392;5.46912003;6.12444994;5416000
10879;38;19;5;13;14;0;0;16;16;0;15;1.36333877;0.103164023;0.353363442;0.743454602;0.114173131;4.774325698;12.31111071;13.05055273;5700000
10880;65;44;6;6;6;0;0;7;3;0;0;0.436770495;0.420117573;0.255779564;2.316337315;0.474014424;2.991622746;9.801755605;11.08881853;9100000
10881;44;27;5;4;6;0;0;7;6;0;0;1.506680672;0.515755467;0.133580136;1.396919844;0.13727017;6.850333571;8.861499361;10.21557855;2000000
10882;38;19;11;11;13;1;0;13;4;0;4;0.936479593;0.188263068;0.205055103;2.827117284;0.233202497;5.811319295;23.44362358;24.14784502;5700000
10883;84;53;2;4;6;0;1;13;3;0;3;6.29031679;0.061613605;0.666329879;1.406142232;0.378981103;1.134674144;13.12154288;14.73662335;10390000
10884;44;27;2;5;6;0;0;3;2;0;5;0.415038109;0.266534277;0.471701312;3.040197539;0.323664663;2.538581842;13.45572946;14.19573173;8900000
10885;74;45;2;5;5;0;0;11;3;0;11;0.551947652;0.326446744;0.439786418;2.828857421;0.117087664;3.09047983;13.28404406;14.01581417;12800000
10886;45;29;2;4;8;1;0;2;2;0;2;0.632317344;0.14467693;0.445707959;2.629969989;0.412247329;8.13789752;10.39339983;10.98527738;6200000
10887;85;NA;10;0;0;0;0;0;0;0;1;8.038429025;2.653879314;2.85892752;8.099437367;0.14870048;10.60994571;24.14808173;25.02885405;7672078
10888;38;23;5;4;6;0;0;7;6;0;0;1.882535969;0.359169882;0.264482466;1.456277273;0.111713167;6.973952578;8.691320323;10.05275246;5800000
10889;50;30;1;5;5;0;0;1;0;0;4;2.565061552;0.428893622;0.342275247;1.402751755;0.119213321;0.629757731;12.94304507;14.42168395;7250000
10890;41;20;6;6;6;0;0;4;2;0;4;1.456081521;0.295106169;0.45378277;1.186892774;0.068919867;3.957684214;14.37346424;14.91077525;6690000
10891;34;1;8;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;3795000
10892;39;37;3;0;0;0;0;0;0;0;0;12.65438623;2.313381553;5.2226372659999996;10.40277919;0;11.431536060000001;26.19777888;27.00081593;2623727
10893;32;18;1;5;5;0;0;18;1;0;6;0.669097223;0.379735313;0.632085355;1.353692096;0.127551659;8.45549657;5.732461604;6.585234988;5900000
10894;39;20;6;7;7;1;0;7;2;0;6;0.469565199;0.482259084;0.344499182;2.382225705;0.006397042;1.268505259;16.47831201;17.1384745;6800000
10895;33;20;4;4;4;0;0;7;1;0;5;1.270179631;0.237520724;0.34262348;1.677469234;0.127190484;2.763702894;9.38736376;10.96955684;2000000
10896;44;28;10;2;4;0;0;10;2;0;5;0.644141951;0.931814078;0.414610503;1.293921925;0.399330787;3.22602354;12.0115467;13.21414702;6815000
10897;38;1;7;5;5;0;0;0;4;0;0;0.660282914;1.248366131;0.441081776;3.09818702;1.411513254;5.627100861;18.37353059;19.71690301;4033260
10898;53;30;6;4;4;0;0;10;3;0;9;0.770190467;0.081237688;0.342826542;1.811813908;0.31939875;4.272077466;10.84341167;12.33169678;8700000
10899;39;38;12;4;8;1;0;2;2;0;2;0.008501077;0.613073912;0.834881494;0.868691462;0.330045474;10.01239463;7.84189649;8.451558526;7386570
10900;40;24;4;4;7;0;0;5;1;0;0;1.27981729;0.252481201;0.128712992;0.177362153;0.343788328;5.61531874;7.903829545;8.942913146;5550000
10901;41;NA;19;0;0;0;0;3;3;0;2;5.595286057;3.8874217;3.741731564;6.113915676;0.463249737;7.360650499;21.85206424;22.66560945;3802940
10902;38;38;5;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4686797
10903;39;20;12;13;14;0;0;16;16;0;15;1.102378439;0.192983168;0.310310989;0.610638879;0.069121196;4.921342746;11.58872313;12.4635216;6400000
10904;73;51;1;4;4;0;3;13;1;0;5;0.339983774;0.279249494;0.3510323;0.584203873;0.409682067;13.47081865;0.542953397;0.58795148;15000000
10905;38;20;4;6;6;0;0;8;3;0;3;5.255421354;0.20926911;0.216568186;1.666037756;0.429828948;1.199618339;18.20227208;18.71363785;5000000
10906;32;19;7;2;3;0;0;2;0;0;3;3.128799852;0.191126208;0.398892307;1.671415673;0.497769487;3.768256299;12.23583744;13.72661552;4850000
10907;51;33;6;4;8;0;0;12;1;0;5;1.305588327;0.45382053;0.461476906;1.417669219;0.015446386;10.26246468;5.21475101;6.62578494;10775000
10908;85;NA;16;6;6;0;0;4;2;0;4;1.712714991;0.128175219;0.490547311;1.573603104;0.354123721;3.613115525;14.51349864;15.08801169;8026292
10909;33;20;7;7;9;0;0;8;4;0;2;1.657424236;0.259015432;0.282886611;2.420335852;0.442414773;6.825450449;6.491018236;8.253215753;6350000
10910;52;52;17;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5073100
10911;63;43;1;6;7;0;0;7;0;0;4;1.508874653;0.28437774;0.29606595;0.946269091;0.64756405399999994;0.284825192;12.26219125;13.64375463;7050000
10912;38;38;4;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4294675
10913;106;106;7;4;6;0;0;16;3;0;6;1.786701396;0.659906275;0.872979841;1.930507271;0.207675569;4.452368383;8.694967848;10.48800676;17386002
10914;40;NA;8;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;3760280
10915;38;21;3;6;7;0;0;5;3;0;5;0.462363479;0.275086554;0.418296244;1.564712939;0.599754272;2.545639117;11.22641495;13.02304234;6000000
10916;51;30;3;3;3;0;1;14;4;0;8;0.759235832;0.283080509;0.472310112;0.535400284;0.489938837;11.95891942;2.13089998;3.541618273;3000000
10917;65;35;2;0;0;0;0;0;1;0;0;25.70357472;4.109340218;14.6562917;14.89008084;0.145209751;20.68684607;37.82996257;38.5727061;3915124
10918;51;30;17;7;7;1;0;7;2;0;6;1.166511689;0.179285361;0.390627268;2.545231173;0.413169324;1.648903736;16.26605103;16.89276263;8300000
10919;57;NA;20;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;8532956
10920;38;19;7;13;14;0;0;16;16;0;15;1.056461985;0.097148978;0.133954837;0.019555931;0.336985079;4.009412939;12.55153009;13.41560827;6275000
10921;38;19;7;10;11;0;0;11;11;0;8;0.318754895;0.280514425;0.277061364;3.883641604;0.062034117;1.194642901;14.77035158;15.95663874;5750000
10922;63;33;8;1;2;0;0;10;3;1;3;0.582639788;0.188218832;0.57395283;1.997347331;0.294673248;10.82881944;5.421747891;6.071555263;11200000
10923;40;24;5;4;5;0;0;11;5;0;7;1.936913461;1.256387379;0.493704816;1.269473128;0;4.969097719;9.460070042;10.63179638;7250000
10924;100;NA;9;0;0;0;0;1;0;0;0;5.41827141;3.592768306;4.033052714;3.722560926;0.04431672;3.23407308;19.17984337;19.92881447;12100300
10925;49;29;2;5;5;0;0;11;3;0;11;0.770507884;0.382381722;0.472658034;2.330907402;0.240828323;4.307486142;11.59284623;12.32913206;7950000
10926;32;18;5;4;4;1;0;4;2;0;3;1.748001503;0.143458464;0.306475928;0.212605829;0.511425792;2.775855895;11.67477558;13.11130037;5200000
10927;38;19;10;4;5;0;0;4;2;0;0;1.068322702;0.191879883;0.31233841;0.776283822;0.677885957;3.489306938;16.12538228;17.50821293;5500000
10928;44;28;1;7;7;0;0;7;7;0;7;1.66134871;0.103272445;0.352866803;1.304650888;0.093906142;0.440626849;17.10947487;17.8141497;6900000
10929;35;20;10;4;5;0;0;6;4;0;2;1.314828814;0.45820343;0.498302657;0.974547588;0.143758575;5.697211664;13.17750882;13.66283024;5700000
10930;58;35;22;3;3;0;0;3;0;0;2;24.20878185;0.328266382;0.152327549;15.85327055;0.026125543;18.65154019;35.48811243;36.8000433;9200000
10931;38;18;22;13;14;0;0;16;16;0;15;1.188919746;0.272528518;0.401929762;0.719810202;0.023000066;4.54743318;11.93300153;12.81790833;6400000
10932;112;70;5;5;5;0;0;4;3;0;5;1.895009379;0.240499975;0.418239457;0.971707743;0.387464723;1.754058604;15.76226274;16.61522057;2000000
10933;40;NA;5;0;0;0;0;1;0;0;0;6.083999801;3.089809165;3.199071868;4.288573578;0.611909519;3.394103957;20.80303499;21.5286584;3843450
10934;65;47;4;2;3;0;0;7;3;0;6;1.02971297;0.083188405000000007;0.410521299;0.910842936;0.161878314;1.896170133;11.94310959;12.79792707;10230000
10935;71;NA;14;0;0;0;0;0;3;0;1;5.057597846;0.457029761;2.204637801;1.930584579;0.243879831;7.753876083;26.17695042;26.83346869;5513854
10936;58;32;3;6;7;0;0;5;3;0;5;1.366816989;0.357150749;0.232182468;2.864982662;0.689266824;3.745750708;9.912981516;11.71098277;9200000
10937;44;29;3;4;6;0;0;16;3;0;6;1.780951299;0.682988537;0.689617321;2.280746947;0.31943472;4.114190507;9.125245423;10.91960548;6350000
10938;45;28;3;4;4;0;0;6;2;0;5;2.414547627;0.184438733;0.364029963;0.885716028;0.031463001;2.1921562;13.52145116;14.96962644;6200000
10939;44;29;1;6;7;0;0;5;3;0;4;2.375181424;0.226145085;0.508422995;1.681778145;0.572003013;0.989326413;12.34016008;14.12940605;5400000
10940;86;NA;1;0;0;0;0;3;2;0;0;21.74975987;0.502620497;15.09787929;16.10229791;0.20624237;20.13461524;36.68360441;37.43465057;5160000
10941;35;NA;5;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;3759000
10942;60;32;3;0;0;0;0;1;0;0;0;6.513979562;3.383794804;3.8026649;4.809237022;0.339583629;4.03266001;21.23434057;21.96927419;2235600
10943;62;42;5;3;3;0;0;3;0;0;2;24.12046391;0.80631777;0.61920712;16.34488753;0.154604971;19.11524253;35.9694184;37.27649774;6500000
10944;38;20;6;4;5;0;0;4;2;0;0;1.304006894;0.260712532;0.496793638;0.489265122;0.442721157;3.326171599;15.91797149;17.31169701;5400000
10945;28;15;1;5;5;0;0;10;3;0;11;0.825405942;0.113662264;0.307774476;3.518790795;0.235224434;5.420844601;12.86934894;13.49903013;4900000
10946;74;35;9;3;3;0;1;14;4;0;8;0.76582656;0.393707795;0.373834192;0.402862217;0.18121753;12.25914835;1.240390233;2.87808098;21250000
10947;79;47;13;6;8;0;1;11;1;0;4;2.400671862;0.246991462;0.39408713;1.387430895;0.339167689;2.473437229;12.56565334;13.31831304;13000000
10948;93;56;17;7;9;0;0;8;4;0;2;0.776784663;0.265899321;0.395978374;1.692120757;0.046001374;5.855314038;7.460318627;9.249992281;14050000
10949;38;20;18;13;14;0;0;16;16;0;15;1.209424331;0.206135311;0.229003987;0.763200445;0.118084493;4.195221958;12.23251188;13.13545423;6500000
10950;63;NA;3;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5903808
10951;19;13;2;4;4;0;1;14;4;0;8;1.723740934;0.261426144;1.032110967;3.281416434;1.274417999;7.374142454;4.941767861;6.662933578;3670000
10952;70;70;1;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;5850369
10953;56;36;3;5;5;0;0;1;2;0;5;1.588748052;0.439150633;0.638169109;1.510347842;0.10835638;1.846242774;14.75195346;16.06616061;4000000
10954;38;NA;13;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4723318
10955;79;NA;16;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;7221456
10956;65;39;9;4;6;0;0;3;2;0;5;1.318434493;0.247276142;0.20204276;0.800965749;0.26040824;4.805521445;10.70629934;12.10045428;9300000
10957;38;NA;6;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;3958570
10958;81;1;3;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;10844900
10959;58;29;4;10;13;0;0;13;1;0;4;0.31005386;0.283477777;0.597761367;1.417097748;0.204108088;4.435698718;10.82197416;11.75647323;1500000
10960;50;50;1;6;6;0;0;4;1;0;4;18.78267182;1.081880784;0.718082988;15.85639631;0.221561977;18.18854135;35.11052347;36.35560764;5292000
10961;63;60;6;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5903808
10962;29;17;9;4;4;0;0;6;2;0;5;4.309746724;0.156805068;0.174118976;0.779610202;0.332880032;0.957758615;15.1040545;16.57302216;5000000
10963;59;43;9;6;6;0;0;6;1;0;8;0.913895179;0.085270267;0.779773614;2.043195241;0.038642557;0.334832247;18.54180174;19.19976753;7900000
10964;57;33;22;2;3;0;0;7;3;0;6;3.109614599;1.12511213;1.380836203;1.553983028;0.25563963;3.334939104;10.28728416;11.15605074;11135145
10965;43;27;4;5;5;0;0;4;5;0;2;1.367118514;0.271813068;0.377203786;0.701856844;0.152199997;6.388336381;9.03395147;9.903889316;6300000
10966;76;45;12;4;4;0;0;6;2;0;5;3.84813987;0.106382129;0.704968684;0.337028985;0.374284454;1.238740948;14.68547008;16.14742665;9000000
10967;43;NA;12;6;6;0;0;4;2;0;4;1.712714991;0.128175219;0.490547311;1.573603104;0.354123721;3.613115525;14.51349864;15.08801169;4498697
10968;39;20;22;5;5;0;2;4;2;0;2;0.279738595;0.241312788;0.431294323;1.19750485;0.396735165;8.82216443;9.225319499;9.855838593;8500000
10969;33;19;3;6;7;0;0;7;0;0;4;2.431281711;0.115743012;0.530515197;0.559177207;0.38316113;0.298789854;12.00408167;13.47397398;990000
10970;42;17;17;13;14;0;0;16;16;0;15;1.485517998;0.111992868;0.105005902;0.478614759;0.043706591;4.083854324;12.38549809;13.27507165;7000000
10971;31;21;2;1;2;0;0;4;6;0;5;0.468841598;0.170758825;0.401077706;0.620977443;0.284526262;5.274378056;9.165941951;10.59378818;5800000
10972;34;22;1;5;5;0;0;18;1;0;6;0.296648079;0.374593262;0.201814919;0.639923259;0.2188934;7.724656727;6.37629445;7.218797247;5500000
